Date,Open,High,Low,Close,Volume
06-12-2002,0.9386,0.972,0.9296,0.9565,68426294
09-12-2002,0.9565,0.9565,0.9386,0.9453,65840053
10-12-2002,0.9453,0.9886,0.9439,0.9783,86066211
11-12-2002,0.9796,0.9925,0.9657,0.9925,70697079
12-12-2002,0.9925,0.9963,0.9604,0.972,41648620
13-12-2002,0.9694,0.9708,0.9386,0.9466,45954340
16-12-2002,0.949,0.9671,0.9348,0.9502,70173888
17-12-2002,0.9502,0.972,0.9386,0.9657,62096548
18-12-2002,0.9479,0.9514,0.9284,0.9334,42028112
19-12-2002,0.9296,0.9552,0.9028,0.9092,96917213
20-12-2002,0.9143,0.9321,0.8822,0.9052,88711819
23-12-2002,0.9064,0.9321,0.9039,0.9284,35090858
24-12-2002,0.9247,0.9271,0.9157,0.9196,10971265
26-12-2002,0.9234,0.949,0.9143,0.9221,23822861
27-12-2002,0.9171,0.9209,0.8966,0.9005,22320462
30-12-2002,0.9016,0.9064,0.8861,0.9016,43238470
31-12-2002,0.8966,0.9196,0.8926,0.9184,55979190
02-01-2003,0.9196,0.9552,0.9184,0.9479,50597419
03-01-2003,0.9479,0.9552,0.9334,0.954,41122310
06-01-2003,0.9618,0.9849,0.9526,0.954,108912984
07-01-2003,0.9466,0.9604,0.9271,0.9502,95474166
08-01-2003,0.9334,0.9426,0.9247,0.9321,64044044
09-01-2003,0.936,0.9552,0.9284,0.9399,60030347
10-01-2003,0.9334,0.949,0.9284,0.9426,48832651
13-01-2003,0.954,0.954,0.9196,0.9373,49904006
14-01-2003,0.9399,0.949,0.9284,0.9348,52112308
15-01-2003,0.9334,0.9413,0.913,0.9234,103501536
16-01-2003,0.9105,0.9453,0.9105,0.936,155915263
17-01-2003,0.9321,0.9321,0.9016,0.9028,74395293
21-01-2003,0.9105,0.9234,0.8966,0.898,70684593
22-01-2003,0.8953,0.9064,0.8835,0.8886,59999127
23-01-2003,0.9005,0.9196,0.8926,0.9064,63656724
24-01-2003,0.9117,0.9117,0.8683,0.8835,85190079
27-01-2003,0.8762,0.9284,0.8749,0.9052,109156614
28-01-2003,0.9117,0.9399,0.9064,0.9334,79831719
29-01-2003,0.9321,0.9671,0.9157,0.9552,104035639
30-01-2003,0.9591,0.9657,0.9143,0.9171,113521686
31-01-2003,0.9078,0.9321,0.9005,0.9196,95161810
03-02-2003,0.9234,0.9552,0.9184,0.9386,73843992
04-02-2003,0.9247,0.9386,0.9171,0.9348,88521270
05-02-2003,0.9426,0.9552,0.9247,0.9247,61804500
06-02-2003,0.9196,0.9334,0.9105,0.9234,49961798
07-02-2003,0.9321,0.9348,0.9016,0.9064,75215210
10-02-2003,0.913,0.9334,0.9005,0.9184,46821115
11-02-2003,0.9284,0.9373,0.9092,0.9184,45954340
12-02-2003,0.913,0.9348,0.913,0.9221,63776993
13-02-2003,0.9234,0.9373,0.9117,0.9309,58145332
14-02-2003,0.9348,0.9426,0.9184,0.9386,67851583
18-02-2003,0.9453,0.9796,0.9426,0.977,81126411
19-02-2003,0.9657,0.9708,0.9399,0.9502,67034791
20-02-2003,0.9502,0.9577,0.9426,0.9453,62568186
21-02-2003,0.949,0.9644,0.9386,0.9604,43908464
24-02-2003,0.9514,0.9618,0.8835,0.9439,50269458
25-02-2003,0.9399,0.9657,0.9334,0.9618,52608949
26-02-2003,0.9604,0.9618,0.9271,0.9284,60544171
27-02-2003,0.9334,0.9604,0.9284,0.9514,43043250
28-02-2003,0.9514,0.9657,0.9453,0.9604,54409634
03-03-2003,0.9604,0.9708,0.9321,0.9386,56825659
04-03-2003,0.9439,0.949,0.9247,0.9321,35254828
05-03-2003,0.9348,0.9479,0.9296,0.936,35329794
06-03-2003,0.9334,0.9348,0.9221,0.9321,27849044
07-03-2003,0.9271,0.9426,0.9171,0.9296,56051029
10-03-2003,0.9284,0.9386,0.9157,0.9196,37530295
11-03-2003,0.9196,0.9284,0.9039,0.9117,44953263
12-03-2003,0.9064,0.9221,0.9005,0.9105,62068432
13-03-2003,0.9271,0.9479,0.9064,0.9426,93550089
14-03-2003,0.9399,0.9604,0.9373,0.9466,42696546
17-03-2003,0.954,0.9657,0.9426,0.9604,111528908
18-03-2003,0.9604,0.9657,0.949,0.9604,64137752
19-03-2003,0.9657,0.9708,0.9466,0.9565,39410642
20-03-2003,0.9552,0.9604,0.9348,0.9552,45507691
21-03-2003,0.9657,0.9708,0.949,0.9604,83092650
24-03-2003,0.9386,0.9479,0.9184,0.9196,44928290
25-03-2003,0.9234,0.9502,0.9196,0.9321,46768013
26-03-2003,0.9321,0.9321,0.9157,0.9234,49736900
27-03-2003,0.9171,0.9413,0.9171,0.9284,34133505
28-03-2003,0.9221,0.936,0.9196,0.9334,40522607
31-03-2003,0.9184,0.9296,0.8993,0.9052,71577902
01-04-2003,0.9092,0.9171,0.9016,0.9064,43043250
02-04-2003,0.9234,0.9453,0.9171,0.9386,47792515
03-04-2003,0.9321,0.9413,0.9184,0.9259,40637921
04-04-2003,0.9296,0.9386,0.9221,0.9234,40626083
07-04-2003,0.9502,0.9565,0.9234,0.9284,54908653
08-04-2003,0.9284,0.9386,0.9196,0.9247,35958462
09-04-2003,0.9296,0.936,0.9052,0.9078,40923653
10-04-2003,0.9092,0.9221,0.9092,0.9196,30479350
11-04-2003,0.9005,0.9247,0.8273,0.8452,388897334
14-04-2003,0.8785,0.8809,0.8644,0.8697,140618375
15-04-2003,0.8697,0.871,0.8517,0.8579,85045192
16-04-2003,0.8324,0.8749,0.8273,0.8478,284293200
17-04-2003,0.8452,0.8478,0.8145,0.8401,172196447
21-04-2003,0.8413,0.8438,0.8311,0.8413,42693701
22-04-2003,0.8438,0.8723,0.8375,0.8644,84853174
23-04-2003,0.8656,0.8735,0.8554,0.8697,58751885
24-04-2003,0.8656,0.871,0.8324,0.8605,91115505
25-04-2003,0.8618,0.8697,0.8478,0.8543,57461567
28-04-2003,0.8543,0.894,0.8543,0.8875,178118121
29-04-2003,0.8953,0.9064,0.8697,0.9005,128168221
30-04-2003,0.8913,0.9184,0.8861,0.9105,128072386
01-05-2003,0.9117,0.9221,0.8966,0.9196,95850621
02-05-2003,0.9259,0.9334,0.9184,0.9247,89843331
05-05-2003,0.9453,1.0807,0.9453,1.0295,434445506
06-05-2003,1.0322,1.1462,1.0309,1.1206,423079427
07-05-2003,1.109,1.1679,1.095,1.1294,294526394
08-05-2003,1.1331,1.1577,1.1078,1.1526,192134374
09-05-2003,1.1731,1.1782,1.1449,1.1718,164405071
12-05-2003,1.1615,1.1999,1.1601,1.1884,117270869
13-05-2003,1.1795,1.2142,1.1487,1.1962,124979428
14-05-2003,1.205,1.2063,1.1795,1.1884,99441872
15-05-2003,1.191,1.2076,1.182,1.1999,79866509
16-05-2003,1.1898,1.2167,1.1704,1.2037,94069639
19-05-2003,1.1871,1.1935,1.1563,1.1589,124591981
20-05-2003,1.1589,1.1628,1.1271,1.1385,116368335
21-05-2003,1.1385,1.1577,1.132,1.1437,85352801
22-05-2003,1.1462,1.1782,1.1358,1.1679,50218838
23-05-2003,1.1667,1.182,1.1501,1.1731,57759218
27-05-2003,1.1501,1.2102,1.1474,1.2089,80960278
28-05-2003,1.1845,1.1949,1.1615,1.1704,95090756
29-05-2003,1.1704,1.1845,1.1462,1.1589,93087617
30-05-2003,1.1601,1.1642,1.1232,1.1487,106767161
02-06-2003,1.1589,1.1691,1.1052,1.1167,116738193
03-06-2003,1.1167,1.132,1.0899,1.1078,100637892
04-06-2003,1.1078,1.1385,1.0974,1.1271,75634855
05-06-2003,1.1167,1.1358,1.109,1.1294,57353626
06-06-2003,1.1358,1.1549,1.0974,1.0974,67751663
09-06-2003,1.0847,1.0911,1.0641,1.0744,72497287
10-06-2003,1.0821,1.1065,1.0731,1.1,49264643
11-06-2003,1.0974,1.1218,1.0757,1.1167,62781761
12-06-2003,1.1245,1.1449,1.1167,1.1371,70446524
13-06-2003,1.1371,1.1487,1.0961,1.1153,53336623
16-06-2003,1.1271,1.1691,1.1167,1.1691,66632950
17-06-2003,1.1795,1.1845,1.1513,1.1655,49501309
18-06-2003,1.1808,1.2473,1.1718,1.2241,126888971
19-06-2003,1.2396,1.2553,1.2013,1.2254,106568552
20-06-2003,1.2396,1.254,1.2102,1.2294,100271567
23-06-2003,1.2361,1.2614,1.2013,1.2204,85718707
24-06-2003,1.2459,1.2601,1.2013,1.2026,143718841
25-06-2003,1.2026,1.242,1.1986,1.2217,91980474
26-06-2003,1.1974,1.2373,1.1974,1.2347,44540035
27-06-2003,1.2361,1.2361,1.1833,1.1999,102014065
30-06-2003,1.1962,1.2307,1.1898,1.2204,62256538
01-07-2003,1.2089,1.2281,1.1858,1.2217,50475837
02-07-2003,1.2192,1.242,1.2178,1.2334,90721189
03-07-2003,1.2167,1.2512,1.2154,1.2241,38422524
07-07-2003,1.2334,1.2922,1.2241,1.273,79836652
08-07-2003,1.2499,1.3126,1.2473,1.3065,71600582
09-07-2003,1.2944,1.3089,1.2743,1.2743,59596744
10-07-2003,1.273,1.2768,1.2407,1.254,47804600
11-07-2003,1.2588,1.2808,1.2512,1.2717,38168024
14-07-2003,1.2819,1.3065,1.273,1.2743,52544014
15-07-2003,1.2819,1.2959,1.2433,1.2553,57630752
16-07-2003,1.2553,1.2808,1.2407,1.273,70042466
17-07-2003,1.2933,1.3407,1.2883,1.3381,209502563
18-07-2003,1.3381,1.3563,1.3065,1.3356,83342190
21-07-2003,1.3255,1.3307,1.2998,1.319,51196778
22-07-2003,1.3366,1.3421,1.3126,1.332,54992446
23-07-2003,1.3407,1.3421,1.3104,1.3307,39891042
24-07-2003,1.3471,1.3769,1.305,1.3137,63931253
25-07-2003,1.3075,1.3821,1.3065,1.3795,60429395
28-07-2003,1.3769,1.3769,1.3356,1.3434,47510327
29-07-2003,1.3434,1.3499,1.3137,1.3269,54974830
30-07-2003,1.3294,1.3381,1.2922,1.2985,48412540
31-07-2003,1.3282,1.3676,1.3176,1.3499,82206509
01-08-2003,1.3447,1.3611,1.3214,1.3282,41722546
04-08-2003,1.3151,1.3769,1.2985,1.3587,64176758
05-08-2003,1.3676,1.3702,1.2872,1.305,69565523
06-08-2003,1.2844,1.2922,1.2485,1.2562,68456168
07-08-2003,1.264,1.2859,1.2433,1.2754,48631392
08-08-2003,1.2872,1.2883,1.2553,1.2575,38443979
11-08-2003,1.2691,1.2754,1.2499,1.2588,38270845
12-08-2003,1.2653,1.2677,1.2459,1.2614,45859708
13-08-2003,1.2717,1.3025,1.254,1.2922,78960818
14-08-2003,1.2944,1.3011,1.2768,1.278,53712570
15-08-2003,1.278,1.2859,1.2588,1.264,35102944
18-08-2003,1.2717,1.3075,1.2626,1.3025,53761903
19-08-2003,1.305,1.3089,1.2808,1.3011,37283882
20-08-2003,1.2922,1.3611,1.2896,1.346,76226020
21-08-2003,1.3471,1.3906,1.3407,1.3879,71392397
22-08-2003,1.396,1.4085,1.3214,1.3366,69794590
25-08-2003,1.3307,1.3394,1.3112,1.3381,38425337
26-08-2003,1.3294,1.3499,1.3037,1.3486,46004683
27-08-2003,1.3394,1.3756,1.3229,1.3756,62945066
28-08-2003,1.365,1.4229,1.365,1.4216,89138393
29-08-2003,1.4216,1.4637,1.4123,1.4474,73390500
02-09-2003,1.4509,1.4664,1.434,1.4637,67259111
03-09-2003,1.4598,1.4932,1.4572,1.4691,74996015
04-09-2003,1.4829,1.4882,1.4572,1.4611,58002028
05-09-2003,1.4558,1.4817,1.4354,1.4406,66975602
08-09-2003,1.4392,1.4586,1.4379,1.4558,46642539
09-09-2003,1.4434,1.4521,1.4162,1.4327,50303417
10-09-2003,1.4243,1.4474,1.4151,1.4202,62718908
11-09-2003,1.4243,1.4586,1.4151,1.4448,59640039
12-09-2003,1.4421,1.4817,1.4282,1.479,50200374
15-09-2003,1.479,1.479,1.4162,1.4229,63262685
16-09-2003,1.4229,1.4534,1.4216,1.4316,75020683
17-09-2003,1.4327,1.4327,1.3999,1.4162,80707756
18-09-2003,1.4151,1.4717,1.405,1.4651,70530189
19-09-2003,1.4651,1.4764,1.4354,1.4461,57436352
22-09-2003,1.4202,1.4406,1.4036,1.4136,50149084
23-09-2003,1.4096,1.4379,1.4012,1.4354,36938321
24-09-2003,1.4229,1.4282,1.3499,1.365,84022342
25-09-2003,1.3663,1.3689,1.2959,1.3075,160198886
26-09-2003,1.2998,1.3715,1.2896,1.3255,96672331
29-09-2003,1.3756,1.3756,1.3214,1.3638,101987562
30-09-2003,1.3499,1.3587,1.3089,1.3269,79599516
01-10-2003,1.3269,1.3512,1.2933,1.3307,65847859
02-10-2003,1.332,1.332,1.2985,1.3176,56907147
03-10-2003,1.3434,1.3999,1.3381,1.3894,83552108
06-10-2003,1.3879,1.4294,1.3821,1.4269,74832165
07-10-2003,1.4123,1.4995,1.4036,1.4869,116622743
08-10-2003,1.4882,1.5073,1.4558,1.4764,119547052
09-10-2003,1.4932,1.5162,1.4586,1.5009,96980633
10-10-2003,1.5048,1.524,1.4969,1.5162,48758766
13-10-2003,1.5201,1.5634,1.5187,1.56,78049505
14-10-2003,1.5574,1.584,1.5494,1.5726,76809584
15-10-2003,1.5918,1.6018,1.574,1.5892,170611976
16-10-2003,1.524,1.5252,1.4354,1.4882,272296035
17-10-2003,1.4969,1.5035,1.4354,1.4572,100344000
20-10-2003,1.4474,1.4946,1.4327,1.4869,77847314
21-10-2003,1.4919,1.4983,1.4572,1.4844,49211016
22-10-2003,1.4844,1.4856,1.4521,1.4572,45066913
23-10-2003,1.4558,1.4817,1.4461,1.4717,46074492
24-10-2003,1.4448,1.4637,1.4243,1.4474,61314293
27-10-2003,1.4572,1.4664,1.4392,1.4474,45181340
28-10-2003,1.4448,1.5213,1.434,1.5187,70197585
29-10-2003,1.506,1.5302,1.4946,1.5175,74483424
30-10-2003,1.5355,1.5369,1.4651,1.4778,72555272
31-10-2003,1.4919,1.4956,1.4586,1.4664,60838408
03-11-2003,1.4611,1.4919,1.4586,1.4817,84457018
04-11-2003,1.4778,1.479,1.4461,1.4678,69506476
05-11-2003,1.4611,1.4803,1.4379,1.4751,89931484
06-11-2003,1.4678,1.4817,1.4498,1.4803,110744515
07-11-2003,1.4856,1.4882,1.4366,1.4406,58649659
10-11-2003,1.4366,1.4498,1.3987,1.4025,65334244
11-11-2003,1.4025,1.4096,1.3756,1.3795,59980185
12-11-2003,1.3756,1.4547,1.3756,1.4294,83814090
13-11-2003,1.4294,1.4448,1.4036,1.4354,59337500
14-11-2003,1.4392,1.4474,1.3626,1.3741,66130956
17-11-2003,1.3676,1.3689,1.3407,1.3524,63656097
18-11-2003,1.3587,1.3663,1.3037,1.3075,74843921
19-11-2003,1.3164,1.3214,1.2971,1.3075,96111202
20-11-2003,1.2872,1.3499,1.2872,1.305,66823303
21-11-2003,1.3025,1.3176,1.2717,1.2985,67670749
24-11-2003,1.3126,1.3611,1.3112,1.3537,106484420
25-11-2003,1.3599,1.3599,1.319,1.3241,75710582
26-11-2003,1.3381,1.3537,1.2959,1.3269,68362149
28-11-2003,1.3269,1.3499,1.3137,1.3394,21221349
01-12-2003,1.3471,1.3999,1.3471,1.3906,100826342
02-12-2003,1.3829,1.4025,1.3715,1.3795,61367577
03-12-2003,1.3795,1.3987,1.3421,1.3471,53596262
04-12-2003,1.3471,1.3563,1.3294,1.3537,49623638
05-12-2003,1.3381,1.3537,1.3282,1.3356,51921242
08-12-2003,1.3307,1.3499,1.3075,1.3486,41340443
09-12-2003,1.3563,1.3599,1.3065,1.3089,37689020
10-12-2003,1.3089,1.319,1.278,1.305,75670382
11-12-2003,1.2959,1.3663,1.2944,1.3587,51147106
12-12-2003,1.365,1.365,1.3255,1.3381,53733430
15-12-2003,1.3756,1.3756,1.2859,1.2922,108458781
16-12-2003,1.2933,1.3112,1.2819,1.2883,104288779
17-12-2003,1.2859,1.2883,1.2665,1.273,76485972
18-12-2003,1.2743,1.2922,1.2743,1.2833,92285321
19-12-2003,1.2933,1.3075,1.2562,1.2614,126490008
22-12-2003,1.2575,1.2743,1.2321,1.2717,105155800
23-12-2003,1.2754,1.2768,1.2553,1.2677,86034362
24-12-2003,1.2626,1.3176,1.2575,1.3075,49493710
26-12-2003,1.3037,1.3394,1.3025,1.3307,28917494
29-12-2003,1.3394,1.355,1.3356,1.3537,65106836
30-12-2003,1.3563,1.3769,1.3537,1.3626,57129937
31-12-2003,1.3676,1.3795,1.3563,1.3689,48650864
02-01-2004,1.3807,1.3932,1.3563,1.3626,40337960
05-01-2004,1.3715,1.434,1.3715,1.4202,110162906
06-01-2004,1.4243,1.4354,1.3906,1.4136,142064667
07-01-2004,1.4151,1.4611,1.4036,1.4461,163666889
08-01-2004,1.4624,1.5201,1.4498,1.4956,128370388
09-01-2004,1.4882,1.5443,1.4586,1.4728,119202215
12-01-2004,1.4829,1.5369,1.479,1.5201,135958469
13-01-2004,1.5815,1.5906,1.5276,1.5443,189365094
14-01-2004,1.5623,1.5713,1.5228,1.5494,172918404
15-01-2004,1.4678,1.4983,1.4406,1.4637,283953280
16-01-2004,1.4728,1.4751,1.4474,1.4547,103971758
20-01-2004,1.4521,1.4598,1.4243,1.4558,88121806
21-01-2004,1.4534,1.4704,1.4354,1.4474,63210722
22-01-2004,1.4448,1.4611,1.4202,1.4202,57172078
23-01-2004,1.4243,1.4558,1.4243,1.4448,63353063
26-01-2004,1.4379,1.4764,1.4354,1.4738,75652149
27-01-2004,1.4751,1.4882,1.4598,1.4778,85635459
28-01-2004,1.4624,1.4969,1.4354,1.4421,76804038
29-01-2004,1.4486,1.4598,1.4216,1.4521,59317305
30-01-2004,1.4558,1.4651,1.4354,1.4448,51675180
02-02-2004,1.4379,1.4598,1.4136,1.4294,80159510
03-02-2004,1.4282,1.434,1.4085,1.4257,50424959
04-02-2004,1.4085,1.4136,1.3894,1.3946,85213282
05-02-2004,1.3973,1.4678,1.396,1.4354,98402543
06-02-2004,1.4366,1.4664,1.434,1.4547,53917961
09-02-2004,1.4486,1.4637,1.4406,1.4521,52501772
10-02-2004,1.4486,1.4803,1.4366,1.4717,71210733
11-02-2004,1.4778,1.5289,1.4764,1.524,97201602
12-02-2004,1.5162,1.5355,1.5112,1.5201,51310414
13-02-2004,1.5276,1.5431,1.4611,1.4728,88120238
17-02-2004,1.479,1.5035,1.479,1.4829,47675634
18-02-2004,1.4844,1.5009,1.4764,1.4894,39495893
19-02-2004,1.4919,1.5138,1.4354,1.4379,90101224
20-02-2004,1.4406,1.4421,1.4229,1.434,77417347
23-02-2004,1.4366,1.4379,1.4025,1.4216,54125296
24-02-2004,1.4177,1.4558,1.4085,1.4316,72241588
25-02-2004,1.4229,1.4664,1.4229,1.4598,77054932
26-02-2004,1.4624,1.4844,1.4598,1.4751,55332179
27-02-2004,1.4704,1.5382,1.4691,1.5315,130757715
01-03-2004,1.542,1.5561,1.5289,1.5382,89851360
02-03-2004,1.5344,1.5431,1.5213,1.524,71585037
03-03-2004,1.5112,1.5494,1.5112,1.5315,62784562
04-03-2004,1.5344,1.6149,1.5315,1.6109,184123933
05-03-2004,1.5971,1.7596,1.5945,1.7124,429645502
08-03-2004,1.7149,1.7149,1.6521,1.6648,145818671
09-03-2004,1.6582,1.7441,1.6496,1.7355,172450816
10-03-2004,1.7274,1.8016,1.7249,1.7721,280824876
11-03-2004,1.7454,1.7951,1.7342,1.738,166231613
12-03-2004,1.7491,1.7788,1.7403,1.7649,91814658
15-03-2004,1.7315,1.7519,1.6815,1.693,134342188
16-03-2004,1.7006,1.7032,1.6264,1.6534,168030781
17-03-2004,1.6622,1.6892,1.6507,1.6774,114740151
18-03-2004,1.6609,1.6687,1.6379,1.6442,89542701
19-03-2004,1.6457,1.7249,1.6354,1.6558,113944512
22-03-2004,1.6251,1.6762,1.6163,1.6558,116860229
23-03-2004,1.6596,1.6648,1.6149,1.6189,107512986
24-03-2004,1.6199,1.6496,1.6176,1.6328,119030564
25-03-2004,1.6713,1.7236,1.6582,1.7211,157971731
26-03-2004,1.7236,1.7519,1.7236,1.7315,117087499
29-03-2004,1.7544,1.7916,1.7417,1.788,93919305
30-03-2004,1.784,1.7891,1.7506,1.788,100290055
31-03-2004,1.784,1.7916,1.7249,1.7315,108403786
01-04-2004,1.7223,1.7454,1.7044,1.7355,86968613
02-04-2004,1.7761,1.788,1.7441,1.7611,76127903
05-04-2004,1.7596,1.817,1.7571,1.8133,107556865
06-04-2004,1.7761,1.8016,1.7557,1.7814,71949609
07-04-2004,1.7684,1.7734,1.7236,1.7479,71147169
08-04-2004,1.7868,1.7927,1.7417,1.7635,67186502
12-04-2004,1.7611,1.7991,1.7596,1.7951,64292775
13-04-2004,1.7927,1.7951,1.7187,1.7236,121702212
14-04-2004,1.7124,1.7342,1.684,1.7058,178310848
15-04-2004,1.857,1.8941,1.8031,1.8762,491211763
16-04-2004,1.8621,1.8762,1.825,1.8682,112370000
19-04-2004,1.8005,1.8414,1.7814,1.8157,198662660
20-04-2004,1.8072,1.8196,1.7649,1.7761,98868583
21-04-2004,1.7673,1.8005,1.7531,1.7761,90880591
22-04-2004,1.7649,1.8045,1.7355,1.7788,96098109
23-04-2004,1.7788,1.7927,1.7328,1.7734,88078836
26-04-2004,1.7661,1.7697,1.7288,1.7366,64457906
27-04-2004,1.7441,1.7571,1.7097,1.7249,79164091
28-04-2004,1.7173,1.7301,1.6867,1.693,64468626
29-04-2004,1.693,1.7288,1.6634,1.7136,128505274
30-04-2004,1.7223,1.7261,1.6315,1.6507,130098752
03-05-2004,1.6648,1.6854,1.6483,1.6702,83003847
04-05-2004,1.6687,1.7006,1.6328,1.6737,78081989
05-05-2004,1.6774,1.7136,1.6622,1.7058,66233538
06-05-2004,1.6917,1.7136,1.6582,1.702,73501475
07-05-2004,1.702,1.7661,1.7006,1.7084,116854402
10-05-2004,1.6815,1.7032,1.6609,1.6829,69714572
11-05-2004,1.6904,1.7417,1.6904,1.738,85107058
12-05-2004,1.7149,1.7506,1.68,1.7479,68443062
13-05-2004,1.7366,1.7749,1.7223,1.7417,64101612
14-05-2004,1.7355,1.7491,1.693,1.7328,71895302
17-05-2004,1.7097,1.7328,1.6878,1.7058,83787910
18-05-2004,1.7261,1.7466,1.7159,1.7328,57467136
19-05-2004,1.7544,1.7611,1.6917,1.6943,104744861
20-05-2004,1.7044,1.7288,1.6943,1.711,54739002
21-05-2004,1.7223,1.7417,1.7124,1.7355,50168542
24-05-2004,1.7441,1.7868,1.7355,1.7506,65704861
25-05-2004,1.7611,1.8262,1.7466,1.8196,89236420
26-05-2004,1.812,1.8428,1.7927,1.8262,89846095
27-05-2004,1.8235,1.8315,1.7814,1.8045,65808018
28-05-2004,1.7979,1.8099,1.7801,1.7965,40637173
01-06-2004,1.7788,1.8058,1.7673,1.7965,50793365
02-06-2004,1.7951,1.8682,1.7801,1.8517,88882207
03-06-2004,1.839,1.8556,1.811,1.8182,69978795
04-06-2004,1.8288,1.8722,1.8262,1.8428,111304415
07-06-2004,1.8595,1.9197,1.8442,1.9079,82520608
08-06-2004,1.9157,1.9492,1.9094,1.9438,115909586
09-06-2004,1.9262,1.9669,1.9209,1.9336,97386113
10-06-2004,1.9336,1.9824,1.9336,1.9682,71832548
14-06-2004,1.9618,1.9644,1.8887,1.9286,68042972
15-06-2004,1.9376,1.9939,1.9376,1.9657,123999584
16-06-2004,1.9606,2.1334,1.9555,2.0964,253684221
17-06-2004,2.0964,2.1221,2.063,2.1016,153752752
18-06-2004,2.0861,2.1385,2.0758,2.1066,113384176
21-06-2004,2.1208,2.1451,2.0567,2.0695,108822986
22-06-2004,2.0695,2.1194,2.067,2.113,100539916
23-06-2004,2.113,2.1657,2.1066,2.1576,109005750
24-06-2004,2.1564,2.1576,2.1117,2.1247,70422013
25-06-2004,2.113,2.1576,2.113,2.1576,90197303
28-06-2004,2.1708,2.1886,2.063,2.081,145375634
29-06-2004,2.0555,2.113,2.0119,2.081,164693857
30-06-2004,2.081,2.1104,2.0425,2.0836,104063099
01-07-2004,2.0542,2.0798,2.0425,2.0682,95659998
02-07-2004,1.9492,1.9965,1.9044,1.9901,254004467
06-07-2004,1.9914,2.0119,1.9722,1.981,97324656
07-07-2004,1.9722,2.0079,1.9286,1.9465,110991701
08-07-2004,1.9286,1.9644,1.9169,1.9301,65085083
09-07-2004,1.9376,1.9532,1.9236,1.9236,58246879
12-07-2004,1.9224,1.9236,1.8517,1.8658,142681355
13-07-2004,1.8722,1.8954,1.8582,1.8708,88175232
14-07-2004,1.8542,1.9182,1.8401,1.8941,233280438
15-07-2004,2.0836,2.154,2.0555,2.1078,492987698
16-07-2004,2.1078,2.1078,2.0567,2.0618,136129674
19-07-2004,2.0515,2.063,2.027,2.0462,148705962
20-07-2004,2.0437,2.0618,2.0208,2.0618,90286823
21-07-2004,2.0682,2.0951,2.0068,2.0246,84014126
22-07-2004,2.0068,2.0325,1.9889,2.0285,93179949
23-07-2004,2.0297,2.0337,1.9518,1.9657,76293200
26-07-2004,1.9761,2.0131,1.9709,2.0016,109860040
27-07-2004,2.0337,2.0978,2.0221,2.0758,118529072
28-07-2004,2.0695,2.0747,1.9952,2.067,79494873
29-07-2004,2.081,2.1016,2.058,2.0899,61955192
30-07-2004,2.0925,2.113,2.0489,2.0708,67798677
02-08-2004,2.0003,2.0618,1.9926,2.0221,101816881
03-08-2004,2.0171,2.0312,1.9939,2.003,59018788
04-08-2004,1.9977,2.0567,1.9965,2.035,77107901
05-08-2004,2.0337,2.0682,2.0003,2.0106,68186131
06-08-2004,1.9787,1.9914,1.9018,1.907,137290881
09-08-2004,1.9118,1.9492,1.9079,1.9401,81112140
10-08-2004,1.9465,2.0194,1.9438,2.0182,97897988
11-08-2004,1.9914,1.9926,1.9376,1.9864,89908664
12-08-2004,1.9568,1.9761,1.9388,1.9452,63083326
13-08-2004,1.9631,2.003,1.9465,1.9749,91485985
16-08-2004,1.9773,2.0312,1.9618,1.9709,121501956
17-08-2004,1.9595,1.9926,1.9438,1.9773,90068459
18-08-2004,1.9542,2.0401,1.9518,2.0325,101695059
19-08-2004,2.0182,2.0401,1.9438,1.9669,108469305
20-08-2004,1.9696,1.9837,1.9518,1.9722,88343343
23-08-2004,1.9722,2.0016,1.9595,1.9901,71019062
24-08-2004,2.0016,2.0449,1.9977,2.0449,104338972
25-08-2004,2.0437,2.1221,2.0325,2.1155,141009074
26-08-2004,2.1234,2.2525,2.0964,2.2193,266571456
27-08-2004,2.2154,2.2257,2.1771,2.2001,108433365
30-08-2004,2.1782,2.2231,2.1744,2.1846,60838840
31-08-2004,2.1821,2.2386,2.1771,2.2091,105565400
01-09-2004,2.1961,2.3051,2.1886,2.2961,143866801
02-09-2004,2.2731,2.2936,2.2296,2.2833,113316330
03-09-2004,2.2436,2.2998,2.2411,2.2552,81851077
07-09-2004,2.2669,2.3167,2.2552,2.2899,84210293
08-09-2004,2.286,2.3423,2.2846,2.3279,95945708
09-09-2004,2.3115,2.3242,2.2591,2.286,128674805
10-09-2004,2.2846,2.3192,2.2706,2.2961,91476293
13-09-2004,2.2961,2.3102,2.2616,2.2795,78640126
14-09-2004,2.2603,2.2755,2.2271,2.2731,71064429
15-09-2004,2.2731,2.2731,2.2282,2.2537,65048091
16-09-2004,2.2537,2.3537,2.2462,2.3279,139974651
17-09-2004,2.3399,2.3935,2.3305,2.3781,140606879
20-09-2004,2.3628,2.432,2.3602,2.4152,68324882
21-09-2004,2.414,2.4883,2.3984,2.4333,107831912
22-09-2004,2.4395,2.4421,2.3579,2.364,112023624
23-09-2004,2.3719,2.4012,2.364,2.387,110851426
24-09-2004,2.3949,2.4333,2.3781,2.387,103043556
27-09-2004,2.3666,2.432,2.3579,2.4039,110910800
28-09-2004,2.4012,2.4512,2.3984,2.4355,98497235
